codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
261370,202308,25830,18062,3734,21796,4034,5575,77.11,85.13
261380,202308,4873,3156,903,4059,814,1019,87.43,89.03
261390,202308,17896,11270,3240,14510,3386,2086,80.54,86.89
261400,202308,5390,3820,776,4596,794,1785,85.81,90.84
261410,202308,10326,7375,1159,8534,1792,2005,81.37,88.49
261420,202308,9023,6591,1156,7747,1276,2481,81.62,86.91
261430,202308,4854,3886,341,4227,627,597,87.55,93.18
261440,202308,1376,859,265,1124,252,731,82.44,87.88
261450,202308,15602,11524,2070,13594,2008,8823,81.74,88.11
261460,202308,8361,5821,1143,6964,1397,3333,86.1,91.34
261470,202308,3655,2766,413,3179,476,164,78.6,88.08
261480,202308,5669,3901,930,4831,838,548,82.13,87.82
261485,202308,6001,4168,939,5107,894,2139,83.43,89.11
261500,202308,7818,5470,1216,6686,1132,111,88.86,93.83
261510,202308,1777,1283,240,1523,254,563,80.26,86.92
261520,202308,2393,1633,424,2057,336,552,81.0,86.61
261530,202308,13063,7383,3036,10419,2644,1271,84.67,91.79
261540,202308,10866,7459,2353,9812,1054,29,88.78,92.88
261550,202308,3835,2606,618,3224,611,381,82.47,87.84
261560,202308,9833,7527,1122,8649,1184,4140,81.49,86.93
261570,202308,3827,2277,662,2939,888,191,83.92,90.51
261580,202308,7781,6329,487,6816,965,4344,84.89,91.97
261590,202308,2670,1976,321,2297,373,1724,78.62,87.07
261600,202308,6617,5235,587,5822,795,1983,85.69,91.87
261610,202308,2181,1308,494,1802,379,232,79.48,87.64
261618,202308,3059,2374,274,2648,411,759,84.36,90.12
261620,202308,5413,4219,779,4998,415,323,87.87,92.72
261630,202308,5556,3389,1304,4693,863,56,75.47,83.43
261640,202308,37896,26741,5131,31872,6024,7979,76.55,84.04
261650,202308,4539,3331,444,3775,764,1639,82.1,89.96
270010,202308,4030,2705,728,3433,597,1868,78.64,86.1
270020,202308,4191,3111,481,3592,599,1379,81.23,87.5
270030,202308,37096,26793,5036,31829,5267,11611,79.79,85.46
270040,202308,8598,5929,1338,7267,1331,268,71.12,77.37
270050,202308,5241,4057,419,4476,765,124,78.0,83.75
270060,202308,2037,1424,327,1751,286,19,74.04,81.93
270070,202308,5659,4624,454,5078,581,23,86.43,94.22
270080,202308,1376,921,182,1103,273,116,77.6,84.39
270090,202308,1699,1430,134,1564,135,633,75.31,82.31
270100,202308,7625,6015,526,6541,1084,4759,85.64,90.24
270110,202308,2875,2135,285,2420,455,76,73.26,82.99
270120,202308,2274,1667,373,2040,234,224,75.29,82.32
270130,202308,4849,3604,520,4124,725,25,79.4,85.8
270135,202308,2023,1584,178,1762,261,541,84.01,92.1
270140,202308,7648,4889,1136,6025,1623,727,74.36,83.43
270150,202308,3329,2944,154,3098,231,2224,85.4,90.37
270160,202308,3874,3247,305,3552,322,841,63.56,71.83
270170,202308,2975,1882,594,2476,499,28,78.49,85.26
270180,202308,2670,2052,295,2347,323,771,92.64,96.5
270190,202308,2645,2221,171,2392,253,1084,87.12,91.57
270200,202308,2722,1821,454,2275,447,0,81.86,87.33
270210,202308,5369,4382,408,4790,579,2112,76.16,83.59
270220,202308,1536,1104,182,1286,250,77,73.52,84.05
270230,202308,10091,7469,1258,8727,1364,1196,80.34,88.47
270235,202308,6148,4502,892,5394,754,1681,81.03,88.31
270240,202308,10996,7520,1613,9133,1863,2595,77.19,84.68
270250,202308,4080,2888,445,3333,747,35,96.75,98.2
270255,202308,4475,2898,627,3525,950,784,86.15,90.52
270260,202308,4491,3367,593,3960,531,409,68.52,71.9
270270,202308,906,677,108,785,121,13,75.0,86.45
270280,202308,3748,2340,588,2928,820,1,83.12,90.12
270290,202308,7328,6067,683,6750,578,4735,75.75,81.48
270300,202308,4035,2617,596,3213,822,115,83.35,92.14
270310,202308,6218,4437,909,5346,872,292,78.19,84.69
270320,202308,5410,3483,1002,4485,925,18,81.9,88.13
270330,202308,4127,3219,404,3623,504,137,78.53,83.4
270340,202308,1551,1167,142,1309,242,46,79.29,84.77
270350,202308,1770,1154,323,1477,293,12,78.24,87.7
270360,202308,3651,3106,197,3303,348,632,84.7,90.02
270370,202308,1329,994,177,1171,158,552,83.58,88.17
270375,202308,4158,3148,347,3495,663,1216,85.64,90.12
270380,202308,5934,4222,715,4937,997,142,85.39,91.95
270390,202308,1219,912,108,1020,199,868,80.51,90.42
270400,202308,6121,3934,1083,5017,1104,900,79.25,86.41
270410,202308,5123,3887,569,4456,667,2234,81.53,87.54
270420,202308,7247,5896,728,6624,623,1239,86.39,90.87
270430,202308,184246,112569,32286,144855,39391,15764,84.17,89.64
270440,202308,4338,3242,543,3785,553,25,76.96,82.4
270450,202308,9235,7166,1008,8174,1061,44,81.68,87.25
270460,202308,3736,2818,289,3107,629,72,79.48,85.42
270470,202308,11537,8281,1577,9858,1679,2369,78.18,83.74
270480,202308,2897,2032,341,2373,524,193,77.5,83.35
270490,202308,817,602,122,724,93,182,76.85,84.67
270500,202308,4897,3977,533,4510,387,22,83.8,90.54
270510,202308,6271,4345,830,5175,1096,751,81.31,87.37
270520,202308,3594,2053,784,2837,757,390,73.15,82.16
270530,202308,1319,889,236,1125,194,236,80.92,89.71
270540,202308,2215,1682,208,1890,325,5,82.25,90.47
270550,202308,5808,3640,926,4566,1242,830,74.1,79.69
270560,202308,2894,2049,381,2430,464,39,80.12,87.19
270570,202308,6040,4627,580,5207,833,38,87.94,93.75
270580,202308,2469,1947,244,2191,278,982,84.23,88.88
270590,202308,1309,1092,128,1220,89,896,76.9,82.21
270600,202308,2847,2384,241,2625,222,1317,85.16,90.95
270610,202308,3466,2543,541,3084,382,23,80.34,87.02
270620,202308,1200,946,123,1069,131,44,84.68,88.34
270630,202308,18898,15125,1587,16712,2186,1134,78.45,84.94
270640,202308,5736,3743,839,4582,1154,10,85.16,86.63
270642,202308,2477,1735,446,2181,296,850,79.13,85.19
270644,202308,3587,2580,457,3037,550,34,75.18,81.0
270650,202308,3628,2696,451,3147,481,4,79.49,84.36
270660,202308,2011,1488,286,1774,237,593,85.53,91.77
270670,202308,18776,13807,2036,15843,2933,6386,79.82,86.8
270680,202308,6509,5561,335,5896,613,1719,83.88,88.96
270690,202308,10217,7163,1169,8332,1885,3771,80.13,85.36
270700,202308,601,422,94,516,85,74,86.72,92.63
270710,202308,5788,4134,847,4981,807,194,81.52,86.76
270720,202308,3489,2712,375,3087,402,1051,78.24,84.13
270730,202308,6664,4821,845,5666,998,36,70.64,79.0
270740,202308,2077,1515,294,1809,268,20,74.76,81.48
270750,202308,5215,4379,303,4682,533,806,76.32,82.61
270760,202308,3189,2321,377,2698,491,2007,79.48,86.08
270770,202308,24294,15326,4005,19331,4963,809,82.07,88.87
270780,202308,2104,1749,159,1908,196,608,84.16,89.03
270790,202308,1775,1267,195,1462,313,79,81.01,86.56
270800,202308,11600,8710,1526,10236,1364,1162,79.28,84.87
270810,202308,3430,2360,427,2787,643,13,82.05,89.72
270820,202308,1455,1061,200,1261,194,3,75.89,82.2
270830,202308,4963,3456,591,4047,916,9,79.9,87.2
270840,202308,8587,6077,1266,7343,1244,847,87.38,92.49
270850,202308,8446,6246,873,7119,1327,30,77.83,83.26
270860,202308,14238,9755,1597,11352,2886,333,80.15,89.16
270870,202308,2085,1174,461,1635,450,9,73.8,80.98
270880,202308,6993,5059,1053,6112,881,33,73.67,79.08
270890,202308,3567,2085,833,2918,649,139,83.92,89.7
270895,202308,4210,3303,433,3736,474,1620,89.04,93.16
270900,202308,1467,996,197,1193,274,18,79.21,88.37
270910,202308,4875,3489,631,4120,755,57,87.64,92.83
270915,202308,8384,5263,1576,6839,1545,1661,73.21,81.15
270920,202308,6489,4820,755,5575,914,1050,88.1,92.1
270930,202308,16903,11477,2263,13740,3163,56,76.44,84.4
270940,202308,5947,4013,870,4883,1064,873,81.89,88.7
280010,202308,496,291,99,390,106,0,73.26,78.62
280020,202308,5319,3855,629,4484,835,21,81.2,87.44
280030,202308,105272,66602,19862,86464,18808,14117,82.23,89.18
280040,202308,3170,2293,416,2709,461,538,84.08,90.93
280050,202308,4281,2407,971,3378,903,66,82.26,88.22
280060,202308,8179,5054,1442,6496,1683,329,82.39,88.63
280067,202308,7458,5265,1055,6320,1138,139,83.95,92.26
280070,202308,1760,1343,271,1614,146,61,80.07,86.12
280100,202308,4090,2630,851,3481,609,8,75.78,82.97
280110,202308,1634,1288,124,1412,222,124,82.02,88.13
280120,202308,8689,6225,1315,7540,1149,34,86.82,91.67
280130,202308,8006,5685,1102,6787,1219,2044,75.64,83.14
280140,202308,6264,4771,808,5579,685,71,81.96,88.19
280150,202308,3763,2414,647,3061,702,17,77.57,86.44
280160,202308,1381,892,268,1160,221,10,85.19,93.09
280170,202308,6099,4692,634,5326,773,78,84.47,90.82
280190,202308,1786,1484,113,1597,189,221,85.61,91.72
280200,202308,1149,728,242,970,179,251,75.89,88.74
280210,202308,17524,11963,2799,14762,2762,2316,77.61,85.75
280220,202308,1672,1229,207,1436,236,78,81.96,89.69
280230,202308,3758,2400,691,3091,667,293,74.46,83.65
280240,202308,3322,2610,325,2935,387,55,85.24,91.4
280250,202308,1091,717,119,836,255,369,80.81,91.96
280260,202308,2644,2101,177,2278,366,1344,85.42,92.22
280270,202308,2473,2014,190,2204,269,25,79.95,86.56
280280,202308,3783,2782,539,3321,462,499,80.21,87.97
280290,202308,22291,13717,4830,18547,3744,102,80.0,85.93
280300,202308,13805,10823,1416,12239,1566,1207,83.11,89.38
280310,202308,1195,900,133,1033,162,53,70.87,79.89
280320,202308,9732,6946,1377,8323,1409,86,83.72,90.55
280330,202308,4236,2717,677,3394,842,34,76.33,84.72
280340,202308,4652,3475,412,3887,765,297,72.44,82.35
280350,202308,33532,25262,3617,28879,4653,327,83.03,89.48
280360,202308,5856,3491,1178,4669,1187,48,81.61,89.18
280370,202308,2514,1659,355,2014,500,91,87.26,92.93
280380,202308,1048,720,149,869,179,32,80.86,87.95
280390,202308,4033,2957,415,3372,661,2,78.73,85.67
280400,202308,4144,2936,519,3455,689,147,80.26,87.4
280410,202308,2902,1847,538,2385,517,31,82.32,88.89
280420,202308,4702,3752,349,4101,601,788,84.26,87.77
280430,202308,2489,1968,245,2213,276,447,83.41,91.67
280440,202308,4413,3311,481,3792,621,19,79.02,85.07
280445,202308,2338,1735,349,2084,254,19,88.15,92.25
280450,202308,9676,6443,1936,8379,1297,21,80.17,87.89
280460,202308,6851,5360,764,6124,727,1182,78.89,85.23
280470,202308,1601,1108,229,1337,264,75,79.25,87.96
280480,202308,52513,35958,8327,44285,8228,1069,80.22,86.84
280490,202308,3152,2087,568,2655,497,4,76.48,83.54
280500,202308,902,592,116,708,194,100,69.27,75.39
280510,202308,4021,3268,212,3480,541,70,88.33,92.97
280520,202308,1925,1418,250,1668,257,178,82.44,88.72
280530,202308,2136,1569,283,1852,284,42,75.61,85.07
280540,202308,8516,6841,805,7646,870,483,81.66,86.65
280550,202308,6388,4801,680,5481,907,3023,77.15,86.03
280560,202308,7312,6145,599,6744,568,467,78.97,83.65
280570,202308,7322,5226,926,6152,1170,23,84.35,93.12
280580,202308,6161,4971,573,5544,617,338,79.14,87.07
280590,202308,2659,1778,396,2174,485,39,79.32,89.42
280600,202308,4471,3216,673,3889,582,7,84.64,91.57
280610,202308,2910,2152,279,2431,479,1378,82.83,88.43
280620,202308,6484,4504,942,5446,1038,140,83.36,90.58
280630,202308,4539,3248,701,3949,590,1348,87.72,92.85
280640,202308,2604,2040,183,2223,381,336,85.23,93.09
280650,202308,1044,626,230,856,188,82,74.3,83.59
280660,202308,3750,2927,319,3246,504,32,78.58,87.39
280670,202308,19614,12951,3618,16569,3045,331,75.8,83.91
280680,202308,2861,1909,488,2397,464,58,80.63,87.25
280690,202308,1093,787,118,905,188,56,82.61,89.87
280700,202308,1258,960,124,1084,174,4,85.57,94.34
280710,202308,15541,11897,1312,13209,2332,2288,81.88,90.72
280720,202308,2490,1735,252,1987,503,1540,80.01,88.74
280730,202308,1002,638,181,819,183,139,79.96,86.3
280740,202308,17905,13543,1852,15395,2510,989,83.73,90.43
280750,202308,3473,2428,545,2973,500,208,84.7,91.58
280760,202308,7627,5495,953,6448,1179,17,82.96,89.36
290010,202308,2966,1922,240,2162,804,510,79.34,89.85
290020,202308,6214,4995,617,5612,602,640,83.78,89.33
290030,202308,4460,3205,609,3814,646,413,81.91,91.5
290035,202308,5114,3622,646,4268,846,233,82.56,88.07
290040,202308,6121,4943,384,5327,794,2833,85.19,91.63
290050,202308,1975,1331,370,1701,274,519,78.15,88.87
290060,202308,1647,1004,173,1177,470,12,86.05,91.16
290070,202308,43765,30581,5666,36247,7518,12856,82.32,89.06
290080,202308,7742,5321,1196,6517,1225,344,89.39,93.79
290090,202308,2086,1594,101,1695,391,1444,76.1,88.28
290100,202308,9163,4985,2295,7280,1883,159,75.67,84.99
290110,202308,5723,3214,1262,4476,1247,28,83.14,88.4
290115,202308,3827,2838,428,3266,561,512,78.3,85.34
290120,202308,6428,4846,596,5442,986,1432,77.47,85.53
290130,202308,3933,2292,706,2998,935,1044,70.69,76.46
290135,202308,4847,3177,612,3789,1058,711,85.54,92.79
290140,202308,4164,2879,453,3332,832,793,79.19,89.66
290150,202308,3651,2529,426,2955,696,924,85.78,92.11
290160,202308,3747,3027,305,3332,415,472,82.6,89.54
290170,202308,3887,2966,346,3312,575,410,83.37,90.86
290180,202308,2955,2280,277,2557,398,811,81.69,89.59
290190,202308,5129,4162,460,4622,507,3155,82.18,87.85
290195,202308,2611,1807,269,2076,535,994,78.47,84.94
290200,202308,4036,2395,690,3085,951,155,81.17,88.19
290205,202308,3786,2698,466,3164,622,211,81.78,88.25
290210,202308,14786,10934,1852,12786,2000,782,82.3,87.72
290220,202308,3538,2788,294,3082,456,651,84.11,90.01
290225,202308,2774,2019,179,2198,576,1612,73.15,80.89
290230,202308,3321,2630,415,3045,276,422,84.84,89.06
290240,202308,4341,3234,386,3620,721,1623,85.01,90.79
290250,202308,4068,2823,427,3250,818,1666,79.06,85.95
290260,202308,5002,3924,460,4384,618,995,76.31,85.62
290265,202308,3028,1826,638,2464,564,76,80.46,88.79
290270,202308,11567,8424,1870,10294,1273,204,87.68,92.44
290280,202308,5354,3531,993,4524,830,108,72.56,79.85
290290,202308,9808,5407,2068,7475,2333,464,82.01,88.6
290300,202308,4127,2478,655,3133,994,163,83.32,93.29
290310,202308,2461,1947,117,2064,397,1881,86.16,92.1
290320,202308,31623,18916,6033,24949,6674,144,82.69,89.8
290323,202308,4076,2844,546,3390,686,191,88.11,94.48
290327,202308,4016,2502,718,3220,796,778,77.81,84.02
290330,202308,2487,2009,122,2131,356,1222,79.5,89.31
290340,202308,6564,4653,673,5326,1238,367,82.88,90.91
290350,202308,4660,3176,710,3886,774,713,80.84,88.51
290360,202308,5920,4430,531,4961,959,670,88.91,94.1
290370,202308,4036,2606,641,3247,789,158,71.5,88.61
290380,202308,5815,4339,585,4924,891,3673,79.7,88.37
290390,202308,15341,9798,2592,12390,2951,2070,80.96,87.46
290395,202308,2917,1917,396,2313,604,183,80.78,89.4
290400,202308,3468,2208,524,2732,736,85,76.84,85.75
290405,202308,4353,2855,827,3682,671,24,79.63,85.78
290410,202308,5604,3530,834,4364,1240,3204,81.54,90.91
290420,202308,3053,1937,508,2445,608,371,81.65,87.98
290430,202308,3799,2809,423,3232,567,1718,82.69,89.87
290440,202308,2732,1581,412,1993,739,225,78.82,85.46
290450,202308,4204,3195,281,3476,728,2078,79.05,89.74
290460,202308,11269,5427,3202,8629,2640,76,72.02,79.85
290470,202308,4838,3051,746,3797,1041,554,79.86,90.88
290475,202308,6782,4759,783,5542,1240,4358,84.0,90.04
290480,202308,1902,1238,314,1552,350,856,83.16,91.99
290485,202308,4607,3372,690,4062,545,2169,81.13,87.92
290490,202308,9862,7656,1083,8739,1123,2323,82.31,87.97
290500,202308,3688,1682,1107,2789,899,81,71.68,80.07
290510,202308,3451,2650,325,2975,476,1905,77.49,85.31
290515,202308,3258,2328,461,2789,469,1706,77.86,85.57
290520,202308,12696,7327,2423,9750,2946,46,83.6,92.53
290530,202308,4616,3376,524,3900,716,1945,78.85,85.67
290540,202308,4187,3225,426,3651,536,1445,82.84,85.72
290550,202308,4462,3557,365,3922,540,2989,82.75,89.4
290560,202308,5657,3310,1210,4520,1137,914,74.2,85.26
290570,202308,64872,48008,7987,55995,8877,3839,85.01,90.03
290580,202308,8979,6643,1235,7878,1101,143,78.6,83.66
290590,202308,6623,4802,864,5666,957,3784,79.39,86.13
290600,202308,18605,13588,2276,15864,2741,581,80.17,87.4
290610,202308,2144,1363,343,1706,438,60,73.37,80.62
290620,202308,5786,4417,673,5090,696,103,79.7,89.03
290630,202308,10397,7849,1087,8936,1461,4185,78.43,86.14
290640,202308,2321,1542,330,1872,449,116,70.56,82.79
290650,202308,21649,17751,1493,19244,2405,2684,88.96,94.01
290660,202308,3763,2347,568,2915,848,583,83.08,90.3
290670,202308,9509,7440,677,8117,1392,4216,87.89,93.87
290680,202308,11352,8064,1404,9468,1884,3651,82.85,88.18
290682,202308,4930,3479,861,4340,590,561,72.86,78.78
290685,202308,3553,1974,637,2611,942,19,82.34,90.94
290687,202308,8636,5718,1556,7274,1362,1088,82.88,89.04
290689,202308,2545,1525,411,1936,609,43,74.8,84.61
290690,202308,5721,3683,917,4600,1121,623,81.21,88.75
290700,202308,3413,2551,369,2920,493,2021,88.05,92.66
290710,202308,9715,7457,768,8225,1490,2168,86.31,91.74
290720,202308,21946,15545,3201,18746,3200,744,83.81,88.22
290730,202308,7548,4753,1315,6068,1480,1397,85.33,88.64
290740,202308,1207,762,117,879,328,240,90.27,91.56
290750,202308,15393,10714,1534,12248,3145,280,86.04,90.77
290755,202308,1722,1105,294,1399,323,27,73.15,82.1
290760,202308,3568,2376,613,2989,579,20,79.98,88.77
290770,202308,3400,2782,326,3108,292,2076,86.36,92.11
290780,202308,7836,5214,1241,6455,1381,8,83.29,92.67
290790,202308,5152,3803,567,4370,782,236,81.84,86.94
290800,202308,5866,3919,818,4737,1129,68,71.41,85.72
290810,202308,5679,3799,710,4509,1170,469,82.34,88.11
290820,202308,5463,3471,929,4400,1063,1015,81.25,86.52
290830,202308,3522,2312,630,2942,580,1884,68.48,74.97
290840,202308,17668,10813,3767,14580,3088,306,77.66,84.55
290850,202308,9931,6994,1125,8119,1812,250,86.29,91.34
290860,202308,6894,5399,660,6059,835,1240,85.3,91.45
290870,202308,4533,2707,740,3447,1086,65,77.73,87.77
290880,202308,1352,781,285,1066,286,3,79.06,87.02
290890,202308,9993,7642,828,8470,1523,2609,81.34,88.05
290900,202308,1852,1022,392,1414,438,103,67.1,77.01
290910,202308,5074,3537,428,3965,1109,39,81.75,91.14
290920,202308,5406,4057,666,4723,683,3,84.73,90.39
290930,202308,6891,4375,1215,5590,1301,291,80.15,88.43
290940,202308,3223,2157,467,2624,599,729,78.3,84.15
290950,202308,1326,796,263,1059,267,161,77.58,85.61
290960,202308,6084,4715,610,5325,759,174,81.08,87.88
290970,202308,2879,1945,441,2386,493,17,79.02,89.06
290980,202308,15226,10166,2532,12698,2528,1951,81.82,89.04
290990,202308,9953,7558,1178,8736,1217,3299,82.67,88.37
291000,202308,3043,1991,387,2378,665,294,76.84,82.65
291005,202308,18513,13327,2284,15611,2902,1036,84.11,89.55
291010,202308,2754,1542,559,2101,653,392,77.07,84.27
291020,202308,1177,712,232,944,233,577,76.87,85.12
291030,202308,2197,1318,430,1748,449,208,71.12,86.1
291040,202308,5007,3381,729,4110,897,431,77.37,84.63
291050,202308,12788,9273,1667,10940,1848,1439,86.64,91.57
291060,202308,9715,6906,1343,8249,1466,2598,86.74,91.72
291070,202308,18307,14448,1553,16001,2306,4844,80.36,88.35
291072,202308,28105,15257,5564,20821,7284,5155,77.23,86.09
291075,202308,4997,3750,678,4428,569,1677,77.6,82.5
291077,202308,1634,962,296,1258,376,3,81.21,88.71
291080,202308,142026,79046,30793,109839,32187,627,82.07,89.02
291085,202308,5514,4005,601,4606,908,1030,80.9,90.27
291090,202308,2016,1262,195,1457,559,316,78.35,85.25
291100,202308,3125,2002,332,2334,791,768,80.52,88.88
291110,202308,6123,3769,1060,4829,1294,24,86.88,92.52
291120,202308,7641,5719,994,6713,928,2421,74.2,83.18
291125,202308,2104,1534,125,1659,445,950,74.21,82.7
291130,202308,2801,1759,436,2195,606,232,73.05,85.84
291140,202308,5241,2653,913,3566,1675,62,91.38,97.03
291150,202308,2814,2012,173,2185,629,1492,82.32,87.12
291160,202308,4766,2762,1015,3777,989,27,77.29,85.31
291165,202308,1871,1012,332,1344,527,935,76.36,87.78
291170,202308,22895,13876,4335,18211,4684,8156,82.93,91.06
291180,202308,7639,5860,481,6341,1298,3409,78.81,90.58
291185,202308,3570,2742,398,3140,430,53,83.04,89.17
291190,202308,7028,4806,1120,5926,1102,4184,75.1,81.76
291200,202308,2628,1362,507,1869,759,150,81.01,87.74
291210,202308,7594,5043,772,5815,1779,3017,78.18,86.8
291220,202308,4976,3117,956,4073,903,503,82.9,85.54
291230,202308,4572,3559,243,3802,770,1465,75.54,85.39
291240,202308,4232,3247,392,3639,593,34,84.11,92.57
291250,202308,2955,1615,745,2360,595,10,77.19,85.47
291260,202308,1718,1117,199,1316,402,189,93.47,96.76
291270,202308,6001,3900,833,4733,1268,7,87.29,94.18
291280,202308,2654,1512,405,1917,737,188,77.96,88.99
291290,202308,5057,3088,877,3965,1092,727,76.12,87.85
291300,202308,3661,2446,582,3028,633,730,77.87,87.56
291310,202308,5099,3866,475,4341,758,1658,80.12,87.78
291320,202308,6358,3876,1168,5044,1314,83,80.12,88.18
291330,202308,1718,1159,282,1441,277,832,76.69,84.96
291340,202308,4107,2447,835,3282,825,262,80.16,88.01
291345,202308,3038,2289,379,2668,370,95,84.48,88.34
291350,202308,6260,4405,772,5177,1083,2581,73.19,82.18
291360,202308,45465,27905,7890,35795,9670,1182,81.21,88.74
291370,202308,8060,5780,1285,7065,995,524,79.23,86.3
291380,202308,5099,3793,520,4313,786,2656,85.75,90.91
291390,202308,12685,8790,1194,9984,2701,877,75.55,83.94
291400,202308,16789,11048,2672,13720,3069,723,80.62,87.35
291410,202308,2629,1727,413,2140,489,1623,73.37,83.85
291420,202308,1631,1246,150,1396,235,434,73.07,84.91
291430,202308,2424,1681,345,2026,398,201,77.36,83.82
291440,202308,6483,4447,1074,5521,962,758,79.54,86.29
291450,202308,11075,8201,754,8955,2120,4425,79.33,82.61
291460,202308,18743,12993,2826,15819,2924,3697,81.09,87.19
291465,202308,7606,5627,841,6468,1138,3820,72.48,82.75
291470,202308,21275,14442,2882,17324,3951,2109,81.57,89.24
291480,202308,45773,25804,9128,34932,10841,2777,82.7,89.18
291490,202308,7809,6362,629,6991,818,3547,82.78,88.54
291500,202308,5617,4409,379,4788,829,3081,82.61,90.01
291510,202308,4621,3511,354,3865,756,2872,78.17,89.8
291520,202308,4071,2660,475,3135,936,653,72.8,83.91
291530,202308,2118,1272,347,1619,499,362,76.57,89.79
291535,202308,3912,2783,441,3224,688,82,82.91,88.49
291540,202308,2152,1446,154,1600,552,806,80.59,90.54
291550,202308,6796,4573,813,5386,1410,470,82.06,91.92
291560,202308,14801,7576,3753,11329,3472,104,68.23,80.0
291570,202308,2254,1578,162,1740,514,194,78.42,84.96
291580,202308,5725,3592,873,4465,1260,108,74.43,82.97
291590,202308,3061,2376,257,2633,428,188,87.23,93.2
291600,202308,5075,3070,907,3977,1098,610,74.72,83.41
291610,202308,7393,5578,869,6447,946,3706,85.1,89.97
291620,202308,2663,1759,386,2145,518,627,74.76,86.28
291630,202308,3319,2432,280,2712,607,312,77.11,89.35
291640,202308,17990,10680,3087,13767,4223,211,78.31,89.15
291650,202308,10848,8376,1223,9599,1249,199,85.46,91.83
291660,202308,1817,1044,328,1372,445,207,77.08,84.63
291670,202308,1814,1130,355,1485,329,6,75.3,81.68
291680,202308,3905,2493,726,3219,686,27,77.61,87.8
291685,202308,4504,2967,659,3626,878,688,79.56,87.5
291690,202308,4702,3221,243,3464,1238,553,84.7,92.12
291700,202308,10185,8181,907,9088,1097,2606,85.3,91.85
291710,202308,5004,3372,648,4020,984,886,74.07,85.36
291720,202308,4437,2753,897,3650,787,217,82.76,90.43
291730,202308,8478,6520,746,7266,1212,2531,85.1,88.81
291733,202308,3025,1973,475,2448,577,264,84.71,91.75
291735,202308,2752,1556,516,2072,680,49,87.89,95.48
291740,202308,4492,2135,721,2856,1636,6,90.27,95.35
291750,202308,20855,14171,3159,17330,3525,936,76.04,84.31
291760,202308,10585,4266,3903,8169,2416,39,76.82,84.94
291770,202308,7573,4981,1107,6088,1485,59,79.82,87.79
291780,202308,5365,4358,519,4877,488,1976,82.51,88.04
291790,202308,3349,2587,446,3033,316,95,88.69,93.12
291800,202308,36401,22300,6703,29003,7398,498,79.89,88.18
291810,202308,10990,8235,1278,9513,1477,70,81.97,91.0
291820,202308,3830,2838,506,3344,486,263,79.64,86.56
291830,202308,4782,3398,549,3947,835,269,79.11,86.1
291835,202308,6282,3850,1244,5094,1188,35,80.27,87.63
291840,202308,52369,36440,8484,44924,7445,12234,77.33,82.95
291845,202308,3323,2346,501,2847,476,958,78.35,88.38
291850,202308,4446,3407,407,3814,632,946,79.53,87.05
291855,202308,2325,1802,123,1925,400,1215,80.7,89.82
291860,202308,2193,1076,397,1473,720,46,85.76,92.99
291870,202308,1196,534,211,745,451,276,77.81,82.86
291875,202308,2885,1868,550,2418,467,1525,81.54,88.7
291880,202308,5885,4059,772,4831,1054,402,86.22,90.72
291890,202308,1672,872,258,1130,542,16,79.35,91.79
291900,202308,1074,705,135,840,234,513,65.01,72.16
291905,202308,1807,1171,299,1470,337,88,71.62,79.33
291910,202308,4027,3172,285,3457,570,2830,88.35,96.94
291915,202308,6673,4115,1301,5416,1257,9,75.66,81.99
291920,202308,38041,27159,5170,32329,5712,16916,80.79,86.05
291930,202308,2820,1965,409,2374,446,378,81.97,87.44
291940,202308,3499,1707,625,2332,1167,145,78.05,86.62
291950,202308,8630,5227,1818,7045,1585,80,78.87,85.83
291955,202308,23932,16641,3558,20199,3733,8713,89.04,94.01
291960,202308,3753,2739,386,3125,628,63,79.39,85.49
291970,202308,4649,3473,565,4038,611,1467,75.25,82.24
291980,202308,9857,6116,1812,7928,1929,380,80.24,88.76
291990,202308,2040,1674,179,1853,187,1392,73.56,86.22
291992,202308,5125,3699,549,4248,877,1433,89.02,95.56
291995,202308,2200,1533,275,1808,392,843,76.89,85.4
292000,202308,2601,2035,220,2255,346,1198,76.14,84.45
292010,202308,5891,4466,528,4994,897,4056,82.08,91.93
292020,202308,4399,3303,507,3810,589,2034,75.66,83.92
292030,202308,2227,1346,470,1816,411,336,83.91,89.41
292040,202308,4399,3268,420,3688,711,221,76.27,86.1
292045,202308,3965,3285,212,3497,468,2720,71.51,84.12
292050,202308,6042,3705,1102,4807,1235,26,76.36,85.86
292060,202308,14112,11513,1262,12775,1337,1343,86.53,90.7
292070,202308,7657,6055,687,6742,915,849,86.0,90.93
292080,202308,3983,3163,232,3395,588,2778,84.26,90.53
292090,202308,4121,2475,480,2955,1166,517,78.31,85.35
292100,202308,12598,7745,2277,10022,2576,452,76.01,82.43
292105,202308,3167,2249,467,2716,451,1358,80.15,89.96
292110,202308,6874,4053,1000,5053,1821,547,82.62,89.13
