dimensao,nome_canonico,nome_legado,nome_na_fonte,descricao,unidade,escala,tipo,dominio_valido,tipo_real,pct_na,n_distintos,minimo,maximo,n_infinito,confianca_inferencia,revisao_pendente,motivo_revisao,problema,acao,tabela,conceito,obrigatoria
06_financas,siconfi_receitas_totais_brl2023,total_receitas,total_receitas,"Total de receitas municipais, considerando todos os estágios (deflacionado dez/23)",BRL de dezembro de 2023,brl,double,"[0,Inf]",numeric,0.2605,179188,0,2590033703231,0,baixa,TRUE,soma de estagios e de hierarquia de contas; inflada em uma ordem de grandeza,"DEFEITO ABERTO (auditoria 26/07/2026, achado 3): INUTILIZAVEL EM NIVEL. A agregacao soma os tres estagios da receita do SICONFI (Previsao Inicial, Previsao Atualizada, Receitas Realizadas) E a hierarquia de contas, publicando totais e subtotais somados. Atribui a Sao Paulo R$ 791,8 bilhoes em 2023 e a Sao Joao de Meriti/RJ R$ 2.590,0 bilhoes no mesmo ano — o maximo publicado da coluna. A soma nacional da R$ 12,24 trilhoes, e a razao receita/PIB municipal sai com mediana 2,0 quando o plausivel e 0,15-0,30. NAO USE como receita municipal, nem em nivel, nem per capita, nem como denominador.",revisar,06_financas,,FALSE
06_financas,siconfi_deducao_fundeb_brl2023,total_receitas_fundeb,total_receitas_fundeb,Produto Interno Bruto a preços correntes (deflacionado dez/23),R$,monetaria,double,,numeric,0.2605,48795,-7578926709.19377,22708091712.0742,0,media,FALSE,inferência de escala/unidade a confirmar,"O NOME MENTE: e a DEDUCAO do FUNDEB, nao uma receita (siconfi.R:94, sum(valor[deducao_fundeb == 1])). Esta entre as colunas consumidas por scripts/artigo",renomear,06_financas,,FALSE
06_financas,siconfi_deducao_transferencias_constitucionais_brl2023,total_transferencias_constitucionais,total_transferencias_constitucionais,"Impostos, líquidos de subsídios, sobre produtos a preços correntes (deflacionado dez/23)",R$,monetaria,double,,numeric,0.2605,5067,-1862836278.93635,7712709959.21814,0,media,FALSE,inferência de escala/unidade a confirmar,"Tambem e uma DEDUCAO (siconfi.R:95, estagio == 'Deducoes - Transferencias Constitucionais'), nao a transferencia recebida",renomear,06_financas,,FALSE
06_financas,siconfi_deducao_outras_brl2023,total_receitas_outras_deducoes,total_receitas_outras_deducoes,Valor adicionado bruto a preços correntes total (deflacionado dez/23),R$,monetaria,double,,numeric,0.2605,23746,-2830268227.8696,24753268580.4128,0,media,FALSE,inferência de escala/unidade a confirmar,Nome hibrido 'receitas' + 'deducoes'; e so deducao (siconfi.R:96),renomear,06_financas,,FALSE
06_financas,siconfi_receitas_brutas_brl2023,total_receitas_brutas,total_receitas_brutas,Valor adicionado bruto a preços correntes da agropecuária (deflacionado dez/23),R$,monetaria,double,,numeric,0.2605,54675,0,2576279034084.89,0,baixa,TRUE,soma de estagios e de hierarquia de contas; inflada em uma ordem de grandeza,"DEFEITO ABERTO (auditoria 26/07/2026, achado 3): INUTILIZAVEL EM NIVEL. A agregacao soma os tres estagios da receita do SICONFI (Previsao Inicial, Previsao Atualizada, Receitas Realizadas) E a hierarquia de contas, publicando totais e subtotais somados. Atribui a Sao Paulo R$ 791,8 bilhoes em 2023 e a Sao Joao de Meriti/RJ R$ 2.590,0 bilhoes no mesmo ano — o maximo publicado da coluna. A soma nacional da R$ 12,24 trilhoes, e a razao receita/PIB municipal sai com mediana 2,0 quando o plausivel e 0,15-0,30. NAO USE como receita municipal, nem em nivel, nem per capita, nem como denominador.",revisar,06_financas,,FALSE
06_financas,siconfi_receitas_realizadas_brl2023,total_receitas_realizadas,total_receitas_realizadas,Valor adicionado bruto a preços correntes da indústria (deflacionado dez/23),R$,monetaria,double,,numeric,0.2605,5463,0,431398189583.693,0,baixa,TRUE,zero-inflacao: vazio publicado como zero em 97% das linhas,"DEFEITO ABERTO (auditoria 26/07/2026, achado 4): VAZIO PUBLICADO COMO ZERO. A coluna vale exatamente zero em 96,95% das linhas nao nulas e so tem valor em 2013 (ver o campo calculado janela_efetiva). Nenhuma celula e NA, entao pct_na diz 0,26% e a especificacao afirma completude onde ha buraco. O padrao e o de sum() sobre subconjunto vazio, que devolve 0 e nao NA: o legado calcula sum(valor[estagio == 'Receitas Realizadas']) e, nos layouts do SICONFI em que esse estagio nao e publicado, o subconjunto e vazio. A prova interna esta na propria tabela: a razao derivada, que e 0/0 nessas linhas, sai como NA em 174.541 delas. Qualquer agregacao devolve zero em 34 dos 35 anos.",revisar,06_financas,,FALSE
06_financas,siconfi_receitas_proprias_brl2023,total_receitas_proprias,total_receitas_proprias,"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social (deflacionado dez/23)",R$,monetaria,double,,numeric,0.2605,155072,-2970461.94312071,35096908535.8786,0,baixa,TRUE,buraco de 2018-2021 preenchido com zero em vez de NA,"DEFEITO ABERTO (auditoria 26/07/2026, achado 5): BURACO DE QUATRO ANOS. A coluna vale exatamente zero em 22.159 das 22.352 linhas nao nulas de 2018 a 2021 (99,1%) e volta ao normal em 2022. O agregado nacional cai de R$ 152,3 bilhoes em 2017 para R$ 0,0 em 2018 e volta a R$ 111,0 bilhoes em 2022, enquanto o denominador (siconfi_receitas_brutas_brl2023) nao tem um unico zero nos mesmos anos. A causa e a classificacao de receita propria por str_detect sobre NOME de conta, que deixa de casar quando o plano de contas muda de versao — o certo seria mapear pelo CODIGO da conta (MSC/PCASP). Uma media 2015-2023 de receita propria municipal sai cerca de 44% menor do que deveria, e sao justamente os anos da pandemia.",revisar,06_financas,,FALSE
06_financas,siconfi_receitas_proprias_realizadas_brl_nominal,total_receitas_proprias_realizadas,total_receitas_proprias_realizadas,"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social (deflacionado dez/23)",R$,monetaria,double,,numeric,0.2605,5430,0,16999694726.88,0,baixa,TRUE,zero-inflacao: vazio publicado como zero em 97% das linhas,"DEFEITO ABERTO (auditoria 26/07/2026, achado 4): VAZIO PUBLICADO COMO ZERO. A coluna vale exatamente zero em 96,95% das linhas nao nulas e so tem valor em 2013 (ver o campo calculado janela_efetiva). Nenhuma celula e NA, entao pct_na diz 0,26% e a especificacao afirma completude onde ha buraco. O padrao e o de sum() sobre subconjunto vazio, que devolve 0 e nao NA: o legado calcula sum(valor[estagio == 'Receitas Realizadas']) e, nos layouts do SICONFI em que esse estagio nao e publicado, o subconjunto e vazio. A prova interna esta na propria tabela: a razao derivada, que e 0/0 nessas linhas, sai como NA em 174.541 delas. Qualquer agregacao devolve zero em 34 dos 35 anos.",revisar,06_financas,,FALSE
06_financas,siconfi_receitas_proprias_sobre_receitas_brutas_prop,razao_receitas_proprias,razao_receitas_proprias,"Receitas próprias sobre receitas brutas. Quatro município-ano têm valor negativo, o que vem de estorno lançado na receita na origem do SICONFI.",proporcao,0-1,double,"[-0.1,1]",numeric,0.2616,155193,-0.01572689952412,0.219649684321997,0,alta,FALSE,,"Escala 0-1 sem sufixo; denominador e total_receitas, que tem dupla contagem",renomear,06_financas,,FALSE
06_financas,siconfi_receitas_proprias_realizadas_sobre_realizadas_prop,razao_receitas_proprias_realizadas,razao_receitas_proprias_realizadas,Razão Receitas Próprias em relação ao total de receitas realizadas,proporcao,0-1,double,"[0,1]",numeric,96.9548,5434,0,0.12736896070768,0,alta,FALSE,,"Idem, escala 0-1 sem sufixo",renomear,06_financas,,FALSE
06_financas,emendas_localidade_gasto_cat,localidade_gasto,localidade_gasto,"Localidade de execucao do gasto declarada na emenda parlamentar, como texto livre vindo do SICONFI. Nao e codigo IBGE: e o nome do municipio ou da localidade como digitado na peca orcamentaria, e e por esse nome, sem UF, que a emenda foi associada ao municipio — a causa das 222 chaves duplicadas desta tabela.",texto,categoria,character,,character,94.5996,3544,,,0,alta,FALSE,,PUBLICADO e generico; e o texto livre 'Municipio - UF' da CGU usado como chave de pareamento (Emendas/script.R:40),renomear,06_financas,,FALSE
06_financas,emendas_localidade_gasto_secundaria_cat,localidade_gasto_2,localidade_gasto_2,"Segunda localidade de execucao declarada na mesma emenda, quando a emenda nomeia mais de uma. Mesmo formato e mesma limitacao de emendas_localidade_gasto_cat: texto livre, sem UF.",texto,categoria,character,,character,94.5996,3402,,,0,alta,FALSE,,PUBLICADO com sufixo numerico sem significado; e localidade_gasto sem a UF e em minusculas (script.R:61-62),remover,06_financas,,FALSE
06_financas,emendas_tipo_cat,tipo_emenda,tipo_emenda,Tipo de emenda igual a individual,texto,categoria,character,,character,94.5996,1,,,0,alta,FALSE,,"PUBLICADO, mas constante apos o filtro tipo_emenda == 'Emenda Individual - Transferencias' (script.R:53) - coluna sem variancia",remover,06_financas,,FALSE
06_financas,emendas_valor_total_brl2023,valor_emendas_total,valor_total,Valor de emendas pagas no município,BRL de dezembro de 2023,brl,double,,numeric,94.5996,4978,621.312394207327,59253922.2129042,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_agricultura_brl2023,valor_emendas_agricultura,Agricultura,Valor de emendas pagas na função Agricultura,BRL de dezembro de 2023,brl,double,,numeric,94.5996,321,0,5110828.97434403,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_comercio_brl2023,valor_emendas_comercio,Comércio.e.serviços,Valor de emendas pagas na função Comércio e serviços,BRL de dezembro de 2023,brl,double,,numeric,94.5996,284,0,7726516.03875462,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_desporto_brl2023,valor_emendas_desporto,Desporto.e.lazer,Valor de emendas pagas na função Desporto e lazer,BRL de dezembro de 2023,brl,double,,numeric,94.5996,372,0,9465258.93097559,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_saude_brl2023,valor_emendas_saude,Saúde,Valor de emendas pagas na função Saúde,BRL de dezembro de 2023,brl,double,,numeric,94.5996,2902,0,49979922.5517837,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_urbanismo_brl2023,valor_emendas_urbanismo,Urbanismo,Valor de emendas pagas na função Urbanismo,BRL de dezembro de 2023,brl,double,,numeric,94.5996,818,0,24379467.1926973,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_organizacao_agraria_brl2023,valor_emendas_organizacao_agraria,Organização.agrária,Valor de emendas pagas na função Organização agrária,BRL de dezembro de 2023,brl,double,,numeric,94.5996,49,0,5954376.18566437,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_assistencia_social_brl2023,valor_emendas_assistencia_social,Assistência.social,Valor de emendas pagas na função Assistência social,BRL de dezembro de 2023,brl,double,,numeric,94.5996,306,0,4124815.28846929,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_educacao_brl2023,valor_emendas_educacao,Educação,Valor de emendas pagas na função Educação,BRL de dezembro de 2023,brl,double,,numeric,94.5996,486,0,15132267.0810537,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_direitos_cidadania_brl2023,valor_emendas_direitos_cidadania,Direitos.da.cidadania,Valor de emendas pagas na função Direitos da cidadania,BRL de dezembro de 2023,brl,double,,numeric,94.5996,127,0,5238937.0335584,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_defesa_brl2023,valor_emendas_defesa,Defesa.nacional,Valor de emendas pagas na função Defesa nacional,BRL de dezembro de 2023,brl,double,,numeric,94.5996,348,0,10138066.0024165,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_ciencia_brl2023,valor_emendas_ciencia,Ciência.e.Tecnologia,Valor de emendas pagas na função Ciência e Tecnologia,BRL de dezembro de 2023,brl,double,,numeric,94.5996,57,0,5884770.53152089,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_cultura_brl2023,valor_emendas_cultura,Cultura,Valor de emendas pagas na função Cultura,BRL de dezembro de 2023,brl,double,,numeric,94.5996,181,0,5710057.02038586,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_industria_brl2023,valor_emendas_industria,Indústria,Valor de emendas pagas na função Indústria,BRL de dezembro de 2023,brl,double,,numeric,94.5996,18,0,6192389.37591594,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_seguranca_brl2023,valor_emendas_seguranca,Segurança.pública,Valor de emendas pagas na função Segurança pública,BRL de dezembro de 2023,brl,double,,numeric,94.5996,98,0,4509146.43085937,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_gestao_ambiental_brl2023,valor_emendas_gestao_ambiental,Gestão.ambiental,Valor de emendas pagas na função Gestão ambiental,BRL de dezembro de 2023,brl,double,,numeric,94.5996,44,0,4786175.97600919,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_habitacao_brl2023,valor_emendas_habitacao,Habitação,Valor de emendas pagas na função Habitação,BRL de dezembro de 2023,brl,double,,numeric,94.5996,13,0,611784.799881166,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_administracao_brl2023,valor_emendas_administracao,Administração,Valor de emendas pagas na função Administração,BRL de dezembro de 2023,brl,double,,numeric,94.5996,6,0,840681.504502984,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_saneamento_brl2023,valor_emendas_saneamento,Saneamento,Valor de emendas pagas na função Saneamento,BRL de dezembro de 2023,brl,double,,numeric,94.5996,21,0,4267594.54112429,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_trabalho_brl2023,valor_emendas_trabalho,Trabalho,Valor de emendas pagas na função Trabalho,BRL de dezembro de 2023,brl,double,,numeric,94.5996,14,0,2293665.30674407,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_transporte_brl2023,valor_emendas_transporte,Transporte,Valor de emendas pagas na função Transporte,BRL de dezembro de 2023,brl,double,,numeric,94.5996,8,0,7402363.41668354,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_previdencia_brl2023,valor_emendas_previdencia,Previdência.social,Valor de emendas pagas na função Previdência social,BRL de dezembro de 2023,brl,double,,numeric,94.5996,3,0,2385585.34848848,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_encargos_especiais_brl2023,valor_emendas_encargos_especiais,Encargos.especiais,Valor de emendas pagas na função Encargos especiais,BRL de dezembro de 2023,brl,double,,numeric,94.5996,322,0,44495148.2428889,0,alta,FALSE,,,manter,06_financas,,FALSE
06_financas,emendas_valor_multiplo_brl2023,valor_emendas_multiplo,Múltiplo,Valor de emendas pagas na função Múltiplo,BRL de dezembro de 2023,brl,double,,numeric,94.5996,7,0,557407.471414769,0,alta,FALSE,,,manter,06_financas,,FALSE
07_recursos_humanos,munic_vinculos_estatutarios_adm_direta_i,estatutarios_direta,estatutarios_direta,Total de funcionários estatutários administração direta municipal,contagem,contagem,double,"[0,Inf]",numeric,0.3577,4372,0,132002,0,media,FALSE,inferência de escala/unidade a confirmar,"Sem prefixo de fonte, sem sufixo de contagem; 'direta' = administracao direta, colide com qualquer outro uso de direta/indireta",renomear,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_vinculos_clt_adm_direta_i,clt_direta,clt_direta,Total de funcionários CLT administração direta municipal,contagem,contagem,double,"[0,Inf]",numeric,0.3562,1886,0,21269,0,media,FALSE,inferência de escala/unidade a confirmar,"Idem (mesma familia: comissionados_direta, estagiarios_direta, sem_vinculo_permanente_direta e os seis analogos _indireta)",renomear,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_comissionados_direta_i,comissionados_direta,comissionados_direta,Total de funcionários comissionados administração direta municipal,servidores,contagem,double,,numeric,0.3666,1362,0,8603,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_estagiarios_direta_i,estagiarios_direta,estagiarios_direta,Total de funcionários estagiários administração direta municipal,servidores,contagem,double,,numeric,0.5821,842,0,8936,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_sem_vinculo_permanente_direta_i,sem_vinculo_permanente_direta,sem_vinculo_permanente_direta,Total de funcionários sem vínculo permanente administração direta municipal,servidores,contagem,double,,numeric,0.5567,2438,0,17363,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_vinculos_totais_adm_direta_i,total_funcionarios_direta,total_funcionarios_direta,Total de funcionários administração direta municipal,contagem,contagem,double,"[0,Inf]",numeric,0.5133,5768,0,145483,0,media,FALSE,inferência de escala/unidade a confirmar,'total' sem qualificar que e ESTOQUE de vinculos ativos no ano de referencia da pesquisa Munic,renomear,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_comissionados_adm_direta_prop,comiss_direta,comiss_direta,Proporção de funcionários comissionados em relação ao total de funcionários (administração direta),proporcao,0-1,double,"[0,1]",numeric,0.5806,36398,0,0.923076923076923,0,alta,FALSE,,"Abreviacao opaca; e uma PROPORCAO 0-1 (comissionados/total) convivendo com contagens na mesma tabela, sem sufixo de escala",renomear,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_existe_administracao_indireta_cat,administracao_indireta,administracao_indireta,Possui ou não administração indireta,texto,categorica,character,,character,0.009,306,,,0,alta,FALSE,,"Nome sugere booleano; e character com 6 rotulos ('Sim','Nao','Recusa','Nao informou','Nao informado') e, so em 2011, uma CONTAGEM numerica - dois conceitos incompativeis no mesmo nome",renomear,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_estatutarios_indireta_i,estatutarios_indireta,estatutarios_indireta,Total de funcionários estatutários administração indireta municipal,servidores,contagem,double,,numeric,78.6708,931,0,15728,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_clt_indireta_i,clt_indireta,clt_indireta,Total de funcionários CLT administração indireta municipal,servidores,contagem,double,,numeric,78.6529,816,0,23957,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_comissionados_indireta_i,comissionados_indireta,comissionados_indireta,Total de funcionários comissionados administração indireta municipal,servidores,contagem,double,,numeric,78.6708,392,0,3183,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_estagiarios_indireta_i,estagiarios_indireta,estagiarios_indireta,Total de funcionários estagiários administração indireta municipal,servidores,contagem,double,,numeric,78.6619,291,0,4843,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_servidores_sem_vinculo_permanente_indireta_i,sem_vinculo_permanente_indireta,sem_vinculo_permanente_indireta,Total de funcionários sem vínculo permanente administração indireta municipal,servidores,contagem,double,,numeric,78.6753,490,0,7397,0,alta,FALSE,,,manter,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_vinculos_totais_adm_indireta_i,total_funcionarios_indireta,total_funcionarios_indireta,Total de funcionários administração indireta municipal,contagem,contagem,double,"[0,Inf]",numeric,78.6649,1369,0,33379,0,media,FALSE,inferência de escala/unidade a confirmar,Idem,renomear,07_recursos_humanos,,FALSE
07_recursos_humanos,munic_comissionados_adm_indireta_prop,comiss_indireta,comiss_indireta,Proporção de funcionários comissionados em relação ao total de funcionários (administração indireta),proporcao,0-1,double,"[0,1]",numeric,79.0105,3149,0,1,0,alta,FALSE,,Idem,renomear,07_recursos_humanos,,FALSE
01_assistencia_social_dh,disque100_violacoes_i,total_violacoes,total_violacoes,Violações de direitos humanos denunciadas ao Disque 100.,denuncias,contagem,integer,"[0,Inf]",integer,0,1795,1,219546,0,alta,FALSE,,Generico: nao identifica a fonte (Disque 100) nem o recorte (denuncias de violacao de direitos humanos); colide com contagens de violencia das dims 11 e 14. Alem disso e redundante por construcao (som,renomear,01_assistencia_social_dh/disque100,,FALSE
01_assistencia_social_dh,disque100_violacoes_crianca_adolescente_i,total_violacoes_crianca_adolescente,total_violacoes_crianca_adolescente,Denúncias cujo grupo vulnerável é criança ou adolescente.,denuncias,contagem,integer,"[0,Inf]",integer,0,1370,0,131751,0,alta,FALSE,,"Prefixo total_ generico, sem fonte (mesma familia: _lgbtq, _pcd, _pessoa_idosa, _religiao)",renomear,01_assistencia_social_dh/disque100,,FALSE
01_assistencia_social_dh,disque100_violacoes_lgbtq_i,total_violacoes_lgbtq,total_violacoes_lgbtq,Denúncias cujo grupo vulnerável é a população LGBTQIA+.,denuncias,contagem,integer,"[0,Inf]",integer,0,182,0,3589,0,alta,FALSE,,,manter,01_assistencia_social_dh/disque100,,FALSE
01_assistencia_social_dh,disque100_violacoes_pcd_i,total_violacoes_pcd,total_violacoes_pcd,Denúncias cujo grupo vulnerável é pessoa com deficiência.,denuncias,contagem,integer,"[0,Inf]",integer,0,592,0,27699,0,alta,FALSE,,,manter,01_assistencia_social_dh/disque100,,FALSE
01_assistencia_social_dh,disque100_violacoes_pessoa_idosa_i,total_violacoes_pessoa_idosa,total_violacoes_pessoa_idosa,Denúncias cujo grupo vulnerável é pessoa idosa.,denuncias,contagem,integer,"[0,Inf]",integer,0,1043,0,56395,0,alta,FALSE,,,manter,01_assistencia_social_dh/disque100,,FALSE
01_assistencia_social_dh,disque100_violacoes_religiao_i,total_violacoes_religiao,total_violacoes_religiao,Denúncias de violação por motivo de religião.,denuncias,contagem,integer,"[0,Inf]",integer,0,48,0,234,0,alta,FALSE,,,manter,01_assistencia_social_dh/disque100,,FALSE
01_assistencia_social_dh,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_i,Famílias inscritas no CadÚnico com dados atualizados (última alteração de campos sensíveis há menos de 24 meses).,familias,contagem,integer,"[0,Inf]",integer,0,11204,6,1222553,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
01_assistencia_social_dh,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,Famílias atualizadas na faixa de pobreza do Bolsa Família.,familias,contagem,integer,"[0,Inf]",integer,55.5556,6185,2,654666,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
01_assistencia_social_dh,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_baixa_renda_i,Famílias atualizadas na faixa de baixa renda.,familias,contagem,integer,"[0,Inf]",integer,55.5556,3186,1,239650,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
01_assistencia_social_dh,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,Famílias atualizadas com renda familiar per capita de até meio salário mínimo.,familias,contagem,integer,"[0,Inf]",integer,0,10181,4,894316,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
01_assistencia_social_dh,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,Famílias atualizadas com renda familiar per capita acima de meio salário mínimo.,familias,contagem,integer,"[0,Inf]",integer,55.5556,2915,0,328237,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
01_assistencia_social_dh,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_qtd_familias_atualizadas_renda_zero_i,Famílias atualizadas com renda declarada igual a zero.,familias,contagem,integer,"[0,Inf]",integer,33.3333,3100,0,269059,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
01_assistencia_social_dh,cadun_taxa_atualizacao_cadastral_pct,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_d,Taxa de Atualização Cadastral: cadastros atualizados sobre o total de cadastros do município. Componente do Índice de Gestão Descentralizada do Bolsa Família.,percentual,0-100,double,"[0,100]",numeric,0,5282,17.6,100,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
01_assistencia_social_dh,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_pct,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d,Taxa de Atualização Cadastral restrita às famílias com renda per capita de até meio salário mínimo.,percentual,0-100,double,"[0,100]",numeric,0,5044,18.03,128.8,0,alta,FALSE,,,manter,01_assistencia_social_dh/cadunico,,FALSE
08_energia_internet,anatel_bl_densidade_p100dom,media_densidade_banda_larga_anual,media_densidade_banda_larga_anual,Média anual de densidade banda larga nos municípios (acesso por 100 domicílios),acessos por 100 domicilios,taxa,double,,numeric,10.1979,99933,0.0029864644871251,319.325166661779,0,alta,FALSE,,Sem unidade no nome (acessos por 100 domicilios),renomear,08_energia_internet,,FALSE
08_energia_internet,anatel_bl_densidade_capital_uf_p100dom,media_densidade_banda_larga_anual_capital,media_densidade_banda_larga_anual_capital,Média anual de densidade banda larga na capital da UF (acesso por 100 domicílios),acessos por 100 domicilios,taxa,double,,numeric,10.1979,690,0.3536900210458,53.0675914395223,0,alta,FALSE,,O sufixo _capital designa a CAPITAL DA UF mas le-se como per capita,renomear,08_energia_internet,,FALSE
08_energia_internet,anatel_bl_densidade_sobre_capital_uf_razao,prop_densidade_banda_larga_rel_capital,prop_densidade_banda_larga_rel_capital,Densidade de acessos de banda larga do município dividida pela densidade da capital da UF. Passa de 1 quando o município tem mais acessos por domicílio que a capital.,razao,razao,double,,numeric,10.1979,99454,0.000505277234677247,14.0602108166579,0,alta,FALSE,,Escala inconsistente: percentual no intermediario (bandalarga.R:79) e razao pura na dimensao (energia_internet.R:17),renomear,08_energia_internet,,FALSE
08_energia_internet,anatel_tm_densidade_p100dom,media_densidade_telefonia_movel_anual,media_densidade_telefonia_movel_anual,Média anual de densidade telefonia móvel nos municípios (acesso por 100 domicílios),acessos por 100 domicilios,taxa,double,,numeric,69.9698,33420,1.34833121103003,369.794925269377,0,alta,FALSE,,Sem unidade no nome,renomear,08_energia_internet,,FALSE
08_energia_internet,anatel_tm_densidade_capital_uf_p100dom,media_densidade_telefonia_movel_anual_capital,media_densidade_telefonia_movel_anual_capital,Média anual de densidade telefonia móvel na capital da UF (acesso por 100 domicílios),acessos por 100 domicilios,taxa,double,,numeric,69.9698,162,100.549604832097,192.715726499932,0,alta,FALSE,,"Idem: _capital = capital da UF, nao per capita",renomear,08_energia_internet,,FALSE
08_energia_internet,anatel_tm_densidade_sobre_capital_uf_razao,prop_densidade_telefonia_movel_rel_capital,prop_densidade_telefonia_movel_rel_capital,Densidade de acessos de telefonia móvel do município dividida pela densidade da capital da UF.,razao,razao,double,,numeric,69.9698,33259,0.00893678888454767,2.5682104139685,0,alta,FALSE,,Mesma inconsistencia de escala (telefonia.R:74 vs energia_internet.R:29),renomear,08_energia_internet,,FALSE
08_energia_internet,lpt_domicilios_atendidos_i,domicilios_atendidos_lpt_ano,domicilios_atendidos_lpt_ano,Domicílios atendidos pelo Luz para Todos,contagem,contagem,double,"[0,Inf]",numeric,65.0061,1118,0,6019,0,media,FALSE,inferência de escala/unidade a confirmar,Sufixo '_ano' ambiguo (e o fluxo do ano) num painel cuja chave ja e ano,renomear,08_energia_internet,,FALSE
08_energia_internet,lpt_domicilios_atendidos_acumulado_i,domicilios_atendidos_lpt_2004_2020,domicilios_atendidos_lpt_2004_2020,Total de domicílios atendidos pelo Luz para Todos desde o início do programa até 2020,contagem,contagem,double,"[0,Inf]",numeric,65.0061,1712,0,18721,0,media,FALSE,inferência de escala/unidade a confirmar,Faixa de anos embutida no nome da coluna,renomear,08_energia_internet,,FALSE
